DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-06-03,2020-08-11 12:54:49,516.2857142857143,42.0,41.142857142857146,116.0,123.28571428571429,517.0
2020-06-04,2020-08-11 12:54:49,498.14285714285717,32.0,40.285714285714285,90.0,116.14285714285714,514.0
2020-06-05,2020-08-11 12:54:49,464.42857142857144,28.0,38.142857142857146,65.0,101.14285714285714,410.0
2020-06-06,2020-08-11 12:54:49,450.0,35.0,35.42857142857143,46.0,93.57142857142857,248.0
2020-06-07,2020-08-11 12:54:49,447.42857142857144,24.0,33.285714285714285,48.0,87.57142857142857,199.0
2020-06-08,2020-08-11 12:54:49,415.85714285714283,41.0,34.285714285714285,62.0,78.71428571428571,445.0
2020-06-09,2020-08-11 12:54:49,393.85714285714283,34.0,33.714285714285715,51.0,68.28571428571429,424.0
2020-06-10,2020-08-11 12:54:49,372.2857142857143,31.0,32.142857142857146,45.0,58.142857142857146,366.0
2020-06-11,2020-08-11 12:54:49,350.0,21.0,30.571428571428573,41.0,51.142857142857146,358.0
2020-06-12,2020-08-11 12:54:49,350.0,23.0,29.857142857142858,55.0,49.714285714285715,410.0
2020-06-13,2020-08-11 12:54:49,342.57142857142856,14.0,26.857142857142858,28.0,47.142857142857146,196.0
2020-06-14,2020-08-11 12:54:49,340.57142857142856,24.0,26.857142857142858,43.0,46.42857142857143,185.0
2020-06-15,2020-08-11 12:54:49,330.85714285714283,20.0,23.857142857142858,49.0,44.57142857142857,377.0
2020-06-16,2020-08-11 12:54:49,331.0,19.0,21.714285714285715,50.0,44.42857142857143,425.0
2020-06-17,2020-08-11 12:54:49,329.2857142857143,20.0,20.142857142857142,41.0,43.857142857142854,354.0
2020-06-18,2020-08-11 12:54:49,331.2857142857143,17.0,19.571428571428573,39.0,43.57142857142857,372.0
2020-06-19,2020-08-11 12:54:49,323.85714285714283,17.0,18.714285714285715,41.0,41.57142857142857,358.0
2020-06-20,2020-08-11 12:54:49,325.14285714285717,19.0,19.428571428571427,27.0,41.42857142857143,205.0
2020-06-21,2020-08-11 12:54:49,323.85714285714283,28.0,20.0,34.0,40.142857142857146,176.0
2020-06-22,2020-08-11 12:54:49,326.42857142857144,25.0,20.714285714285715,44.0,39.42857142857143,395.0
2020-06-23,2020-08-11 12:54:49,320.2857142857143,27.0,21.857142857142858,42.0,38.285714285714285,382.0
2020-06-24,2020-08-11 12:54:49,324.42857142857144,25.0,22.571428571428573,37.0,37.714285714285715,383.0
2020-06-25,2020-08-11 12:54:49,313.7142857142857,19.0,22.857142857142858,37.0,37.42857142857143,297.0
2020-06-26,2020-08-11 12:54:49,307.2857142857143,20.0,23.285714285714285,34.0,36.42857142857143,313.0
2020-06-27,2020-08-11 12:54:49,308.0,21.0,23.571428571428573,37.0,37.857142857142854,210.0
2020-06-28,2020-08-11 12:54:49,311.57142857142856,19.0,22.285714285714285,31.0,37.42857142857143,201.0
2020-06-29,2020-08-11 12:54:49,318.0,25.0,22.285714285714285,38.0,36.57142857142857,440.0
2020-06-30,2020-08-11 12:54:49,327.0,24.0,21.857142857142858,37.0,35.857142857142854,445.0
2020-07-01,2020-08-11 12:54:49,329.14285714285717,12.0,20.0,29.0,34.714285714285715,398.0
2020-07-02,2020-08-11 12:54:49,345.7142857142857,25.0,20.857142857142858,30.0,33.714285714285715,413.0
2020-07-03,2020-08-11 12:54:49,333.85714285714283,24.0,21.428571428571427,23.0,32.142857142857146,230.0
2020-07-04,2020-08-11 12:54:49,320.7142857142857,14.0,20.428571428571427,22.0,30.0,118.0
2020-07-05,2020-08-11 12:54:49,314.0,17.0,20.142857142857142,24.0,29.0,154.0
2020-07-06,2020-08-11 12:54:49,313.42857142857144,17.0,19.0,43.0,29.714285714285715,436.0
2020-07-07,2020-08-11 12:54:49,315.85714285714283,13.0,17.428571428571427,41.0,30.285714285714285,462.0
2020-07-08,2020-08-11 12:54:49,321.57142857142856,20.0,18.571428571428573,32.0,30.714285714285715,438.0
2020-07-09,2020-08-11 12:54:49,318.42857142857144,10.0,16.428571428571427,41.0,32.285714285714285,391.0
2020-07-10,2020-08-11 12:54:49,329.7142857142857,10.0,14.428571428571429,35.0,34.0,309.0
2020-07-11,2020-08-11 12:54:49,349.14285714285717,13.0,14.285714285714286,29.0,35.0,254.0
2020-07-12,2020-08-11 12:54:49,358.85714285714283,11.0,13.428571428571429,18.0,34.142857142857146,222.0
2020-07-13,2020-08-11 12:54:49,364.85714285714283,17.0,13.428571428571429,44.0,34.285714285714285,478.0
2020-07-14,2020-08-11 12:54:49,355.7142857142857,10.0,13.0,31.0,32.857142857142854,398.0
2020-07-15,2020-08-11 12:54:49,355.14285714285717,14.0,12.142857142857142,25.0,31.857142857142858,434.0
2020-07-16,2020-08-11 12:54:49,358.14285714285717,10.0,12.142857142857142,32.0,30.571428571428573,412.0
2020-07-17,2020-08-11 12:54:49,373.14285714285717,14.0,12.714285714285714,47.0,32.285714285714285,414.0
2020-07-18,2020-08-11 12:54:49,367.42857142857144,11.0,12.428571428571429,26.0,31.857142857142858,214.0
2020-07-19,2020-08-11 12:54:49,360.7142857142857,7.0,11.857142857142858,30.0,33.57142857142857,175.0
2020-07-20,2020-08-11 12:54:49,348.57142857142856,11.0,11.0,33.0,32.0,393.0
2020-07-21,2020-08-11 12:54:49,339.57142857142856,12.0,11.285714285714286,22.0,30.714285714285715,335.0
2020-07-22,2020-08-11 12:54:49,323.0,8.0,10.428571428571429,31.0,31.571428571428573,318.0
2020-07-23,2020-08-11 12:54:49,306.42857142857144,9.0,10.285714285714286,32.0,31.571428571428573,296.0
2020-07-24,2020-08-11 12:54:49,289.57142857142856,6.0,9.142857142857142,34.0,29.714285714285715,296.0
2020-07-25,2020-08-11 12:54:49,280.57142857142856,10.0,9.0,25.0,29.571428571428573,151.0
2020-07-26,2020-08-11 12:54:49,274.7142857142857,8.0,9.142857142857142,20.0,28.142857142857142,134.0
2020-07-27,2020-08-11 12:54:49,262.42857142857144,5.0,8.285714285714286,39.0,29.0,307.0
2020-07-28,2020-08-11 12:54:49,256.42857142857144,12.0,8.285714285714286,35.0,30.857142857142858,293.0
2020-07-29,2020-08-11 12:54:49,244.71428571428572,5.0,7.857142857142857,26.0,30.142857142857142,236.0
2020-07-30,2020-08-11 12:54:49,233.71428571428572,4.0,7.142857142857143,32.0,30.142857142857142,219.0
2020-07-31,2020-08-11 12:54:49,220.57142857142858,4.0,6.857142857142857,21.0,28.285714285714285,204.0
2020-08-01,2020-08-11 12:54:49,221.28571428571428,7.0,6.428571428571429,20.0,27.571428571428573,156.0
2020-08-02,2020-08-11 12:54:49,218.57142857142858,2.0,5.571428571428571,30.0,29.0,115.0
